movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store,item_label_no,item_huid,item_item_name,item_category,item_purity,item_gross_weight,item_net_weight,item_stone_weight,item_fine_weight,item_pieces,item_design_code,item_certificate_no,item_supplier_id,item_location,item_slab_id,item_created_at,acct_account_id,customer_name,customer_type,customer_credit_terms,customer_contact,month,week,day_of_week,is_weekend,is_festival_period,min_wt,max_wt,price_per_gram,relative_price
283,V10282,2025-09-09,SALE,16,LBL00005,1.0,5.959,5.401,0.0,4.051,750,MAIN_STORE,23619.79,5225.48,2025-09-09,H384459,PENDANT LBL00005,PENDANT,750.0,5.684,5.296,0.086,3.972,1.0,DES1869,,5014.0,MAIN_STORE,10,2025-11-24 11:50:04.890007,Customer_16,Customer,Net 15,917453179940.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,0,10.0,4373.2245189363975,0.9358916165342848
284,V10283,2025-09-09,SALE,89,LBL00052,1.0,7.484,6.937,0.091,6.354,916,MAIN_STORE,42539.17,5850.21,2025-09-09,H533108,PENDANT LBL00052,PENDANT,916.0,7.851,7.414,0.046,6.791,1.0,DES4646,,5006.0,MAIN_STORE,10,2025-11-24 11:50:05.003820,Customer_89,Customer,Net 30,918714513575.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,0,10.0,6132.213329650665,1.047781733728775
285,V10284,2025-09-09,SALE,84,LBL00024,1.0,28.25,28.027,0.0,25.673,916,MAIN_STORE,156241.46,5871.22,2025-09-09,H458388,BRACELET LBL00024,BRACELET,916.0,25.175,24.997,0.05,22.897,1.0,DES7436,,5004.0,MAIN_STORE,20,2025-11-24 11:50:04.937538,Customer_84,Customer,Net 15,918244608630.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,15,30.0,5574.6763629829675,1.0515446574914504
286,V10285,2025-09-09,SALE,81,LBL00102,1.0,27.456,27.266,0.227,24.976,916,MAIN_STORE,145593.08,5531.9,2025-09-09,H978721,BANGLE LBL00102,BANGLE,916.0,30.884,30.814,0.057,28.226,1.0,DES5889,,5010.0,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_81,Customer,Net 15,919556073288.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,30,15.0,5339.729870911396,0.9907719163609869
287,V10286,2025-09-09,SALE,1,LBL00025,1.0,14.827,14.691,0.0,13.457,916,MAIN_STORE,78868.16,5386.73,2025-09-09,H192059,EARRING LBL00025,EARRING,916.0,15.29,14.996,0.023,13.736,1.0,DES7262,,5016.0,MAIN_STORE,17,2025-11-24 11:50:04.940041,Customer_1,Customer,Net 30,918786505393.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,10,15.0,5368.467403957021,0.9647717429850899
288,V10287,2025-09-09,SALE,2,LBL00003,1.0,4.982,4.562,0.0,4.179,916,MAIN_STORE,23864.35,5526.95,2025-09-09,H367865,CHAIN LBL00003,CHAIN,916.0,4.863,4.577,0.034,4.193,1.0,DES3790,,5001.0,MAIN_STORE,1,2025-11-24 11:50:04.884677,Customer_2,Customer,Net 15,917250396691.0,0–5 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,0,5.0,5231.114592039764,0.989885363642032
289,V10288,2025-09-09,SALE,30,LBL00019,1.0,9.54,9.304,0.242,8.522,916,MAIN_STORE,51349.19,5298.79,2025-09-09,H755602,PENDANT LBL00019,PENDANT,916.0,9.54,9.263,0.084,8.485,1.0,DES5953,,5007.0,MAIN_STORE,10,2025-11-24 11:50:04.925601,Customer_30,Customer,Net 15,918389211119.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,0,10.0,5519.043903800097,0.9490215518527872
290,V10289,2025-09-09,SALE,18,LBL00077,1.0,32.168,31.932,0.0,29.25,916,MAIN_STORE,171474.92,5709.15,2025-09-09,H825318,BRACELET LBL00077,BRACELET,916.0,32.413,32.33,0.022,29.614,1.0,DES3686,,5003.0,MAIN_STORE,21,2025-11-24 11:50:05.078353,Customer_18,Customer,Net 15,919896923497.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,30,15.0,5370.002337153879,1.0225176677619494
291,V10290,2025-09-09,SALE,2,LBL00145,1.0,14.148,13.778,0.0,12.621,916,MAIN_STORE,78464.58,5741.54,2025-09-09,H169429,EARRING LBL00145,EARRING,916.0,14.148,13.778,0.017,12.621,1.0,DES3446,,5008.0,MAIN_STORE,17,2025-11-24 11:50:05.254474,Customer_2,Customer,Net 15,917250396691.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,1,0,0,10,15.0,5694.9175718596625,1.0283187672704244
292,V10291,2025-09-10,SALE,53,LBL00236,1.0,7.754,7.381,0.043,6.761,916,MAIN_STORE,37464.29,5286.98,2025-09-10,H500099,RING LBL00236,RING,916.0,7.754,7.381,0.087,6.761,1.0,DES8130,,5017.0,MAIN_STORE,8,2025-11-24 11:50:05.486881,Customer_53,Customer,Net 0,918100558894.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,2,0,0,5,10.0,5075.773597646173,0.9469063624364523
293,V10292,2025-09-10,SALE,16,LBL00193,1.0,9.063,8.705,0.018,7.974,916,MAIN_STORE,48754.11,5532.01,2025-09-10,H342948,EARRING LBL00193,EARRING,916.0,8.676,8.236,0.016,7.544,1.0,DES4666,,5004.0,MAIN_STORE,16,2025-11-24 11:50:05.381151,Customer_16,Customer,Net 15,917453179940.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,2,0,0,5,10.0,5600.701252073378,0.9907916175325193
294,V10293,2025-09-10,SALE,36,LBL00064,1.0,6.577,6.187,0.0,4.64,750,MAIN_STORE,28353.3,5654.01,2025-09-10,H870881,CHAIN LBL00064,CHAIN,750.0,6.357,5.986,0.017,4.49,1.0,DES1643,,5017.0,MAIN_STORE,2,2025-11-24 11:50:05.034508,Customer_36,Customer,Net 15,918705490992.0,5–10 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,2,0,0,5,10.0,4582.72109540632,1.0126420077774696
295,V10294,2025-09-10,SALE,89,LBL00200,1.0,20.769,20.743,0.263,19.001,916,MAIN_STORE,114252.69,5371.89,2025-09-10,H395968,CHAIN LBL00200,CHAIN,916.0,20.769,20.743,0.263,19.001,1.0,DES6711,,5019.0,MAIN_STORE,4,2025-11-24 11:50:05.398880,Customer_89,Customer,Net 30,918714513575.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,2,0,0,20,50.0,5508.011593886536,0.962113875843819
296,V10295,2025-09-11,SALE,51,LBL00192,1.0,5.634,5.45,0.0,4.992,916,MAIN_STORE,30186.83,5792.55,2025-09-11,H817727,RING LBL00192,RING,916.0,5.634,5.45,0.008,4.992,1.0,DES8625,,5015.0,MAIN_STORE,8,2025-11-24 11:50:05.378425,Customer_51,Customer,Net 15,918576609019.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,3,0,0,5,10.0,5538.866873602408,1.037454737814645
297,V10296,2025-09-11,SALE,15,LBL00099,1.0,41.443,41.291,0.178,37.823,916,MAIN_STORE,239538.45,5602.72,2025-09-11,H293818,BRACELET LBL00099,BRACELET,916.0,40.277,39.948,0.095,36.593,1.0,DES3429,,5001.0,MAIN_STORE,21,2025-11-24 11:50:05.142593,Customer_15,Customer,Net 30,919397199956.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,3,0,0,30,15.0,5801.2265190664675,1.0034558887966212
298,V10297,2025-09-11,SALE,120,LBL00093,1.0,13.366,13.169,0.043,9.877,750,MAIN_STORE,59411.13,5631.39,2025-09-11,H617437,EARRING LBL00093,EARRING,750.0,13.3,13.02,0.014,9.765,1.0,DES4897,,5006.0,MAIN_STORE,17,2025-11-24 11:50:05.126499,Customer_120,Customer,Net 0,918235598059.0,10+ GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,3,0,0,10,15.0,4511.437883556999,1.0085907305041846
299,V10298,2025-09-11,SALE,23,LBL00175,1.0,2.697,2.237,0.0,2.049,916,MAIN_STORE,11304.36,5273.29,2025-09-11,H386929,RING LBL00175,RING,916.0,2.534,2.394,0.0,2.193,1.0,DES2875,,5000.0,MAIN_STORE,7,2025-11-24 11:50:05.338583,Customer_23,Customer,Net 30,918449606729.0,2–5 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,3,0,0,2,5.0,5053.354915800216,0.944454462088474
300,V10299,2025-09-11,SALE,119,LBL00011,1.0,27.637,27.591,0.025,25.273,916,MAIN_STORE,153838.6,5674.43,2025-09-11,H430779,BRACELET LBL00011,BRACELET,916.0,27.37,27.067,0.032,24.793,1.0,DES8940,,5019.0,MAIN_STORE,20,2025-11-24 11:50:04.905797,Customer_119,Customer,Net 0,919667185159.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,3,0,0,15,30.0,5575.680273434081,1.016299261620108
301,V10300,2025-09-12,SALE,90,LBL00109,1.0,18.424,18.177,0.161,16.65,916,MAIN_STORE,101249.04,5665.47,2025-09-12,H486473,NECKLACE LBL00109,NECKLACE,916.0,20.403,19.81,0.064,18.146,1.0,DES7208,,5002.0,MAIN_STORE,12,2025-11-24 11:50:05.167977,Customer_90,Customer,Net 15,917365411459.0,20–40 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,20,40.0,5570.172989482698,1.01469451164802
302,V10301,2025-09-12,SALE,11,LBL00080,1.0,2.583,2.271,0.0,1.703,750,MAIN_STORE,9566.04,5336.09,2025-09-12,H649262,RING LBL00080,RING,750.0,2.754,2.464,0.018,1.848,1.0,DES7292,,5016.0,MAIN_STORE,7,2025-11-24 11:50:05.087851,Customer_11,Customer,Net 0,917829441721.0,2–5 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,2,5.0,4212.257061973994,0.9557020400178418
303,V10302,2025-09-12,SALE,82,LBL00151,1.0,32.477,32.017,0.204,29.328,916,MAIN_STORE,171580.92,5272.27,2025-09-12,H384685,BANGLE LBL00151,BANGLE,916.0,31.975,31.574,0.06,28.922,1.0,DES7780,,5002.0,MAIN_STORE,21,2025-11-24 11:50:05.268794,Customer_82,Customer,Net 30,919167796058.0,30+ GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,30,15.0,5359.056583719381,0.9442717784979014
304,V10303,2025-09-12,SALE,109,LBL00187,1.0,27.701,27.55,0.0,25.236,916,MAIN_STORE,148825.39,5535.66,2025-09-12,H472899,CHAIN LBL00187,CHAIN,916.0,27.536,27.339,0.018,25.042,1.0,DES6119,,5010.0,MAIN_STORE,4,2025-11-24 11:50:05.367511,Customer_109,Customer,Net 30,919814963909.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,20,50.0,5402.01033023556,0.9914453382242739
305,V10304,2025-09-12,SALE,8,LBL00156,1.0,49.968,49.776,0.197,29.119,585,MAIN_STORE,162072.23,5350.59,2025-09-12,H915572,NECKLACE LBL00156,NECKLACE,585.0,49.968,49.776,0.197,29.119,1.0,DES4311,,5002.0,MAIN_STORE,13,2025-11-24 11:50:05.284883,Customer_8,Customer,Net 0,917434758564.0,40+ GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,40,15.0,3256.031556251375,0.9582990126289219
306,V10305,2025-09-12,SALE,90,LBL00036,1.0,31.068,31.051,0.048,28.443,916,MAIN_STORE,175625.09,5598.95,2025-09-12,H293079,CHAIN LBL00036,CHAIN,916.0,31.068,31.051,0.016,28.443,1.0,DES6203,,5004.0,MAIN_STORE,4,2025-11-24 11:50:04.965657,Customer_90,Customer,Net 15,917365411459.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,20,50.0,5656.020235869369,1.0027806759177402
307,V10306,2025-09-12,SALE,34,LBL00185,1.0,45.358,45.249,0.0,41.448,916,MAIN_STORE,265070.01,5849.52,2025-09-12,H190302,CHAIN LBL00185,CHAIN,916.0,42.848,42.427,0.017,38.864,1.0,DES7987,,5012.0,MAIN_STORE,4,2025-11-24 11:50:05.362579,Customer_34,Customer,Net 30,918091304489.0,20–50 GM,GOLD CHAINS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,20,50.0,5858.030103250236,1.0476581536527994
308,V10307,2025-09-12,SALE,99,LBL00031,1.0,36.272,35.731,0.016,32.73,916,MAIN_STORE,182299.79,5419.47,2025-09-12,H667650,NECKLACE LBL00031,NECKLACE,916.0,36.856,36.352,0.12,33.298,1.0,DES4314,,5004.0,MAIN_STORE,12,2025-11-24 11:50:04.953789,Customer_99,Customer,Net 30,919251627092.0,20–40 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,4,0,0,20,40.0,5102.006238224337,0.9706355280393496
309,V10308,2025-09-13,SALE,59,LBL00128,1.0,4.763,4.452,0.0,4.078,916,MAIN_STORE,24263.88,5630.32,2025-09-13,H687638,EARRING LBL00128,EARRING,916.0,4.763,4.452,0.012,4.078,1.0,DES4478,,5000.0,MAIN_STORE,15,2025-11-24 11:50:05.212443,Customer_59,Customer,Net 15,917742610535.0,2–5 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,5,1,0,2,5.0,5450.106592518735,1.0083990918356427
310,V10309,2025-09-13,SALE,99,LBL00066,1.0,10.56,10.489,0.067,9.608,916,MAIN_STORE,56796.5,5307.46,2025-09-13,H299072,BRACELET LBL00066,BRACELET,916.0,10.776,10.628,0.07,9.735,1.0,DES5770,,5014.0,MAIN_STORE,19,2025-11-24 11:50:05.043525,Customer_99,Customer,Net 30,919251627092.0,5–15 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,5,1,0,5,15.0,5414.862673766548,0.9505743623726539
311,V10310,2025-09-13,SALE,6,LBL00001,1.0,8.961,8.444,0.0,7.735,916,MAIN_STORE,45532.71,5562.31,2025-09-13,H828834,PENDANT LBL00001,PENDANT,916.0,8.961,8.444,0.0,7.735,1.0,DES1301,,5012.0,MAIN_STORE,10,2025-11-24 11:50:04.878763,Customer_6,Customer,Net 15,917334729865.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,5,1,0,0,10.0,5392.314614837208,0.99621839478188
312,V10311,2025-09-14,SALE,120,LBL00046,1.0,7.794,7.217,0.0,6.611,916,MAIN_STORE,42518.24,5878.47,2025-09-14,H240600,RING LBL00046,RING,916.0,7.735,7.265,0.08,6.655,1.0,DES9230,,5019.0,MAIN_STORE,8,2025-11-24 11:50:04.988720,Customer_120,Customer,Net 0,918235598059.0,5–10 GM,GOLD RINGS,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,6,1,0,5,10.0,5891.400042760144,1.0528431437969905
313,V10312,2025-09-14,SALE,29,LBL00108,1.0,19.628,19.428,0.046,17.796,916,MAIN_STORE,107702.74,5453.75,2025-09-14,H197649,BRACELET LBL00108,BRACELET,916.0,19.342,19.018,0.018,17.42,1.0,DES5903,,5010.0,MAIN_STORE,20,2025-11-24 11:50:05.165490,Customer_29,Customer,Net 15,919719748617.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,6,1,0,15,30.0,5543.686146608701,0.9767751294950618
314,V10313,2025-09-14,SALE,48,LBL00147,1.0,10.641,10.561,0.271,9.674,916,MAIN_STORE,61053.33,5353.23,2025-09-14,H493468,NECKLACE LBL00147,NECKLACE,916.0,10.202,9.92,0.104,9.087,1.0,DES9753,,5005.0,MAIN_STORE,11,2025-11-24 11:50:05.259150,Customer_48,Customer,Net 0,917162076186.0,10–20 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,6,1,0,10,20.0,5781.017348639585,0.9587718407456979
315,V10314,2025-09-14,SALE,52,LBL00012,1.0,62.374,62.323,0.043,57.088,916,MAIN_STORE,347349.26,5778.07,2025-09-14,H657381,NECKLACE LBL00012,NECKLACE,916.0,60.497,60.19,0.022,55.134,1.0,DES2442,,5005.0,MAIN_STORE,13,2025-11-24 11:50:04.908281,Customer_52,Customer,Net 30,918073127233.0,40+ GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,37,6,1,0,40,15.0,5573.3718599333815,1.0348613472347525
316,V10315,2025-09-15,SALE,59,LBL00142,1.0,10.362,10.347,0.0,9.478,916,MAIN_STORE,59991.49,5785.92,2025-09-15,H692385,EARRING LBL00142,EARRING,916.0,9.826,9.484,0.004,8.687,1.0,DES6169,,5017.0,MAIN_STORE,16,2025-11-24 11:50:05.247518,Customer_59,Customer,Net 15,917742610535.0,5–10 GM,GOLD EARRING,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,38,0,0,0,5,10.0,5797.9592347579755,1.0362672944759237
317,V10316,2025-09-15,SALE,60,LBL00063,1.0,9.77,9.543,0.05,8.741,916,MAIN_STORE,55981.77,5779.76,2025-09-15,H643899,NECKLACE LBL00063,NECKLACE,916.0,9.738,9.582,0.022,8.778,1.0,DES9812,,5012.0,MAIN_STORE,10,2025-11-24 11:50:05.031913,Customer_60,Customer,Net 15,919961788388.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,38,0,0,0,0,10.0,5866.264710650245,1.035164028870113
318,V10317,2025-09-15,SALE,98,LBL00140,1.0,5.171,4.691,0.0,3.518,750,MAIN_STORE,20253.54,5518.18,2025-09-15,H922072,PENDANT LBL00140,PENDANT,750.0,5.171,4.936,0.096,3.702,1.0,DES7782,,5001.0,MAIN_STORE,10,2025-11-24 11:50:05.242820,Customer_98,Customer,Net 30,919645686265.0,0–10 GM,GOLD NECKLACE,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,38,0,0,0,0,10.0,4317.530522803129,0.9883146429662271
319,V10318,2025-09-16,SALE,108,LBL00163,1.0,15.172,14.753,0.0,11.065,750,MAIN_STORE,62783.71,5226.05,2025-09-16,H809589,BANGLE LBL00163,BANGLE,750.0,15.444,15.072,0.0,11.304,1.0,DES3174,,5006.0,MAIN_STORE,20,2025-11-24 11:50:05.301456,Customer_108,Customer,Net 15,918479723230.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,38,1,0,0,15,30.0,4255.656866016616,0.9359937044231342
320,V10319,2025-09-16,SALE,95,LBL00218,1.0,18.542,18.103,0.0,16.582,916,MAIN_STORE,104389.54,5927.93,2025-09-16,H908812,BRACELET LBL00218,BRACELET,916.0,19.098,18.736,0.028,17.162,1.0,DES7208,,5010.0,MAIN_STORE,20,2025-11-24 11:50:05.444447,Customer_95,Customer,Net 0,919095347470.0,15–30 GM,GOLD BRACELET,MAIN_STORE,LBL00067,H517375,PENDANT LBL00067,BANGLE,916.0,12.023,11.79,0.02,9.765,1.0,DES5989,,5009.0,MAIN_STORE,13.0,2025-11-24 11:50:05.046071,61.0,Customer_76,Customer,Net 30,918403731150.0,9,38,1,0,0,15,30.0,5766.421821442753,1.0617015069241644
