movement_id,voucher_no,voucher_date,movement_type,account_id,label_no,quantity,gross_weight,net_weight,stone_weight,fine_weight,purity,location_to,value,gold_rate_used,created_at,huid,item_name,category,purity_item,gross_weight_item,net_weight_item,stone_weight_item,fine_weight_item,pieces,design_code,certificate_no,supplier_id,location,slab_id,created_at_item,account_name,account_type,credit_terms,contact,slab_label,product_category,store
226,V10225,2025-09-02,SALE,80,LBL00198,1,5.181,4.997,0.0,4.577,916,MAIN_STORE,25039.93,5283.66,2025-09-02,H598424,BANGLE LBL00198,BANGLE,916,5.006,4.776,0.045,4.375,1,DES2849,,5011,MAIN_STORE,19,2025-11-24 11:50:05.393931,Customer_80,Customer,Net 30,+918687418351,5–15 GM,GOLD BRACELET,MAIN_STORE
227,V10226,2025-09-02,SALE,101,LBL00183,1,3.758,3.374,0.117,3.091,916,MAIN_STORE,19196.7,5482.9,2025-09-02,H130401,EARRING LBL00183,EARRING,916,3.758,3.374,0.117,3.091,1,DES8712,,5001,MAIN_STORE,15,2025-11-24 11:50:05.357747,Customer_101,Customer,Net 0,+918143565474,2–5 GM,GOLD EARRING,MAIN_STORE
228,V10227,2025-09-02,SALE,40,LBL00242,1,40.334,40.062,0.002,30.046,750,MAIN_STORE,168919.93,5287.42,2025-09-02,H779885,CHAIN LBL00242,CHAIN,750,39.942,39.754,0.024,29.816,1,DES1257,,5004,MAIN_STORE,4,2025-11-24 11:50:05.501652,Customer_40,Customer,Net 0,+918296400037,20–50 GM,GOLD CHAINS,MAIN_STORE
229,V10228,2025-09-02,SALE,72,LBL00143,1,7.246,6.934,0.0,6.352,916,MAIN_STORE,35816.33,5478.05,2025-09-02,H661916,EARRING LBL00143,EARRING,916,7.302,7.115,0.0,6.518,1,DES1306,,5006,MAIN_STORE,16,2025-11-24 11:50:05.249802,Customer_72,Customer,Net 15,+917232477787,5–10 GM,GOLD EARRING,MAIN_STORE
230,V10229,2025-09-02,SALE,101,LBL00154,1,11.518,11.317,0.001,10.366,916,MAIN_STORE,62848.06,5520.87,2025-09-02,H650607,EARRING LBL00154,EARRING,916,11.099,10.67,0.014,9.774,1,DES5953,,5005,MAIN_STORE,17,2025-11-24 11:50:05.278591,Customer_101,Customer,Net 0,+918143565474,10+ GM,GOLD EARRING,MAIN_STORE
231,V10230,2025-09-02,SALE,116,LBL00186,1,15.857,15.517,0.0,14.214,916,MAIN_STORE,80404.68,5346.25,2025-09-02,H287677,BANGLE LBL00186,BANGLE,916,16.551,16.409,0.087,15.031,1,DES8304,,5019,MAIN_STORE,20,2025-11-24 11:50:05.365077,Customer_116,Customer,Net 30,+918605548088,15–30 GM,GOLD BRACELET,MAIN_STORE
232,V10231,2025-09-02,SALE,35,LBL00036,1,31.252,31.064,0.007,28.455,916,MAIN_STORE,159422.56,5344.55,2025-09-02,H293079,CHAIN LBL00036,CHAIN,916,31.068,31.051,0.016,28.443,1,DES6203,,5004,MAIN_STORE,4,2025-11-24 11:50:04.965657,Customer_35,Customer,Net 15,+918943058119,20–50 GM,GOLD CHAINS,MAIN_STORE
233,V10232,2025-09-02,SALE,62,LBL00077,1,33.507,33.035,0.005,30.26,916,MAIN_STORE,177003.29,5401.31,2025-09-02,H825318,BRACELET LBL00077,BRACELET,916,32.413,32.33,0.022,29.614,1,DES3686,,5003,MAIN_STORE,21,2025-11-24 11:50:05.078353,Customer_62,Customer,Net 0,+919556498528,30+ GM,GOLD BRACELET,MAIN_STORE
234,V10233,2025-09-03,SALE,14,LBL00118,1,11.343,11.253,0.0,8.44,750,MAIN_STORE,49885.24,5462.54,2025-09-03,H738419,EARRING LBL00118,EARRING,750,11.386,11.304,0.038,8.478,1,DES6185,,5008,MAIN_STORE,17,2025-11-24 11:50:05.190122,Customer_14,Customer,Net 30,+917768360597,10+ GM,GOLD EARRING,MAIN_STORE
235,V10234,2025-09-03,SALE,111,LBL00206,1,8.242,8.038,0.009,7.363,916,MAIN_STORE,46585.28,5813.83,2025-09-03,H751034,EARRING LBL00206,EARRING,916,7.433,7.267,0.006,6.657,1,DES4992,,5017,MAIN_STORE,16,2025-11-24 11:50:05.414642,Customer_111,Customer,Net 0,+918502020490,5–10 GM,GOLD EARRING,MAIN_STORE
236,V10235,2025-09-03,SALE,18,LBL00153,1,58.075,57.888,0.095,53.025,916,MAIN_STORE,300732.83,5368.61,2025-09-03,H573858,CHAIN LBL00153,CHAIN,916,60.12,59.934,0.078,54.9,1,DES5958,,5006,MAIN_STORE,5,2025-11-24 11:50:05.275311,Customer_18,Customer,Net 15,+919896923497,50+ GM,GOLD CHAINS,MAIN_STORE
237,V10236,2025-09-03,SALE,51,LBL00247,1,9.677,9.095,0.015,8.331,916,MAIN_STORE,53047.96,5677.53,2025-09-03,H288531,PENDANT LBL00247,PENDANT,916,11.125,10.77,0.02,9.864,1,DES8444,,5016,MAIN_STORE,11,2025-11-24 11:50:05.514087,Customer_51,Customer,Net 15,+918576609019,10–20 GM,GOLD NECKLACE,MAIN_STORE
238,V10237,2025-09-03,SALE,32,LBL00201,1,42.505,42.303,0.016,38.75,916,MAIN_STORE,220292.53,5505.95,2025-09-03,H702593,NECKLACE LBL00201,NECKLACE,916,42.505,42.303,0.016,38.75,1,DES3087,,5016,MAIN_STORE,13,2025-11-24 11:50:05.401516,Customer_32,Customer,Net 30,+919343446878,40+ GM,GOLD NECKLACE,MAIN_STORE
239,V10238,2025-09-03,SALE,26,LBL00145,1,13.758,13.399,0.018,12.273,916,MAIN_STORE,72740.44,5773.85,2025-09-03,H169429,EARRING LBL00145,EARRING,916,14.148,13.778,0.017,12.621,1,DES3446,,5008,MAIN_STORE,17,2025-11-24 11:50:05.254474,Customer_26,Customer,Net 15,+918513220374,10+ GM,GOLD EARRING,MAIN_STORE
240,V10239,2025-09-03,SALE,60,LBL00187,1,28.089,27.523,0.0,25.211,916,MAIN_STORE,149208.89,5433.3,2025-09-03,H472899,CHAIN LBL00187,CHAIN,916,27.536,27.339,0.018,25.042,1,DES6119,,5010,MAIN_STORE,4,2025-11-24 11:50:05.367511,Customer_60,Customer,Net 15,+919961788388,20–50 GM,GOLD CHAINS,MAIN_STORE
241,V10240,2025-09-03,SALE,109,LBL00210,1,9.423,8.944,0.034,5.232,585,MAIN_STORE,29768.62,5324.51,2025-09-03,H694764,PENDANT LBL00210,PENDANT,585,10.198,9.848,0.014,5.761,1,DES6606,,5017,MAIN_STORE,11,2025-11-24 11:50:05.424876,Customer_109,Customer,Net 30,+919814963909,10–20 GM,GOLD NECKLACE,MAIN_STORE
242,V10241,2025-09-04,SALE,20,LBL00169,1,7.374,6.942,0.004,6.359,916,MAIN_STORE,40352.93,5933.35,2025-09-04,H645865,RING LBL00169,RING,916,7.454,7.098,0.051,6.502,1,DES6119,,5000,MAIN_STORE,8,2025-11-24 11:50:05.318617,Customer_20,Customer,Net 15,+917447116404,5–10 GM,GOLD RINGS,MAIN_STORE
243,V10242,2025-09-04,SALE,69,LBL00103,1,3.939,3.63,0.125,2.124,585,MAIN_STORE,14331.97,5251.29,2025-09-04,H191962,EARRING LBL00103,EARRING,585,3.79,3.436,0.07,2.01,1,DES1803,,5003,MAIN_STORE,15,2025-11-24 11:50:05.153071,Customer_69,Customer,Net 0,+919803665224,2–5 GM,GOLD EARRING,MAIN_STORE
244,V10243,2025-09-04,SALE,115,LBL00180,1,5.932,5.443,0.064,4.986,916,MAIN_STORE,29868.46,5285.76,2025-09-04,H356717,BRACELET LBL00180,BRACELET,916,5.726,5.386,0.02,4.933,1,DES3806,,5002,MAIN_STORE,19,2025-11-24 11:50:05.350760,Customer_115,Customer,Net 0,+917857641458,5–15 GM,GOLD BRACELET,MAIN_STORE
245,V10244,2025-09-04,SALE,86,LBL00169,1,6.89,6.671,0.184,6.111,916,MAIN_STORE,40057.01,5627.7,2025-09-04,H645865,RING LBL00169,RING,916,7.454,7.098,0.051,6.502,1,DES6119,,5000,MAIN_STORE,8,2025-11-24 11:50:05.318617,Customer_86,Customer,Net 0,+918443831341,5–10 GM,GOLD RINGS,MAIN_STORE
246,V10245,2025-09-04,SALE,52,LBL00166,1,21.094,20.514,0.019,18.791,916,MAIN_STORE,106440.46,5532.78,2025-09-04,H104309,CHAIN LBL00166,CHAIN,916,21.98,21.44,0.01,19.64,1,DES6095,,5001,MAIN_STORE,4,2025-11-24 11:50:05.310123,Customer_52,Customer,Net 30,+918073127233,20–50 GM,GOLD CHAINS,MAIN_STORE
247,V10246,2025-09-04,SALE,29,LBL00067,1,5.113,4.802,0.056,2.809,585,MAIN_STORE,17574.25,5716.68,2025-09-04,H517375,PENDANT LBL00067,PENDANT,585,5.384,5.189,0.146,3.036,1,DES5989,,5009,MAIN_STORE,10,2025-11-24 11:50:05.046071,Customer_29,Customer,Net 15,+919719748617,0–10 GM,GOLD NECKLACE,MAIN_STORE
248,V10247,2025-09-04,SALE,51,LBL00096,1,12.032,11.749,0.177,10.762,916,MAIN_STORE,66011.72,5582.83,2025-09-04,H730421,EARRING LBL00096,EARRING,916,11.971,11.618,0.064,10.642,1,DES1107,,5007,MAIN_STORE,17,2025-11-24 11:50:05.135078,Customer_51,Customer,Net 15,+918576609019,10+ GM,GOLD EARRING,MAIN_STORE
249,V10248,2025-09-04,SALE,62,LBL00007,1,4.247,4.175,0.046,3.824,916,MAIN_STORE,22989.98,5286.39,2025-09-04,H507523,PENDANT LBL00007,PENDANT,916,4.247,4.175,0.046,3.824,1,DES5445,,5011,MAIN_STORE,10,2025-11-24 11:50:04.895925,Customer_62,Customer,Net 0,+919556498528,0–10 GM,GOLD NECKLACE,MAIN_STORE
250,V10249,2025-09-04,SALE,19,LBL00187,1,27.371,27.155,0.009,24.874,916,MAIN_STORE,142907.78,5372.91,2025-09-04,H472899,CHAIN LBL00187,CHAIN,916,27.536,27.339,0.018,25.042,1,DES6119,,5010,MAIN_STORE,4,2025-11-24 11:50:05.367511,Customer_19,Customer,Net 15,+919857194152,20–50 GM,GOLD CHAINS,MAIN_STORE
251,V10250,2025-09-04,SALE,13,LBL00122,1,8.886,8.617,0.136,7.893,916,MAIN_STORE,44678.4,5273.03,2025-09-04,H947228,RING LBL00122,RING,916,9.981,9.636,0.043,8.827,1,DES3947,,5019,MAIN_STORE,8,2025-11-24 11:50:05.198137,Customer_13,Customer,Net 0,+919448250186,5–10 GM,GOLD RINGS,MAIN_STORE
252,V10251,2025-09-05,SALE,109,LBL00006,1,5.789,5.577,0.0,4.183,750,MAIN_STORE,24993.47,5342.51,2025-09-05,H786563,NECKLACE LBL00006,NECKLACE,750,5.565,5.167,0.002,3.875,1,DES1136,,5002,MAIN_STORE,10,2025-11-24 11:50:04.892915,Customer_109,Customer,Net 30,+919814963909,0–10 GM,GOLD NECKLACE,MAIN_STORE
253,V10252,2025-09-05,SALE,67,LBL00063,1,10.581,10.468,0.0,9.589,916,MAIN_STORE,56536.32,5529.85,2025-09-05,H643899,NECKLACE LBL00063,NECKLACE,916,9.738,9.582,0.022,8.778,1,DES9812,,5012,MAIN_STORE,10,2025-11-24 11:50:05.031913,Customer_67,Customer,Net 15,+918865323193,0–10 GM,GOLD NECKLACE,MAIN_STORE
254,V10253,2025-09-05,SALE,52,LBL00205,1,4.175,3.793,0.0,3.474,916,MAIN_STORE,19665.67,5533.98,2025-09-05,H719221,BANGLE LBL00205,BANGLE,916,4.315,3.922,0.0,3.593,1,DES7773,,5007,MAIN_STORE,18,2025-11-24 11:50:05.412129,Customer_52,Customer,Net 30,+918073127233,0–5 GM,GOLD BRACELET,MAIN_STORE
255,V10254,2025-09-05,SALE,114,LBL00158,1,48.683,48.557,0.043,44.478,916,MAIN_STORE,242829.62,5228.18,2025-09-05,H937838,NECKLACE LBL00158,NECKLACE,916,50.707,50.539,0.026,46.294,1,DES8907,,5016,MAIN_STORE,13,2025-11-24 11:50:05.289720,Customer_114,Customer,Net 15,+917192747606,40+ GM,GOLD NECKLACE,MAIN_STORE
256,V10255,2025-09-05,SALE,97,LBL00072,1,2.376,1.951,0.0,1.141,585,MAIN_STORE,7101.35,5796.64,2025-09-05,H288503,BANGLE LBL00072,BANGLE,585,2.454,2.158,0.0,1.262,1,DES9952,,5004,MAIN_STORE,18,2025-11-24 11:50:05.058511,Customer_97,Customer,Net 30,+917842240083,0–5 GM,GOLD BRACELET,MAIN_STORE
257,V10256,2025-09-06,SALE,26,LBL00084,1,6.322,6.042,0.013,4.531,750,MAIN_STORE,28400.36,5574.98,2025-09-06,H692960,RING LBL00084,RING,750,5.506,5.306,0.022,3.979,1,DES3459,,5005,MAIN_STORE,8,2025-11-24 11:50:05.100188,Customer_26,Customer,Net 15,+918513220374,5–10 GM,GOLD RINGS,MAIN_STORE
258,V10257,2025-09-06,SALE,77,LBL00081,1,22.822,22.583,0.029,20.686,916,MAIN_STORE,125503.85,5473.77,2025-09-06,H741804,NECKLACE LBL00081,NECKLACE,916,21.01,20.753,0.014,19.01,1,DES3619,,5012,MAIN_STORE,12,2025-11-24 11:50:05.091036,Customer_77,Customer,Net 30,+919996893560,20–40 GM,GOLD NECKLACE,MAIN_STORE
259,V10258,2025-09-06,SALE,23,LBL00159,1,2.727,2.237,0.24,1.678,750,MAIN_STORE,14249.64,5881.86,2025-09-06,H261562,EARRING LBL00159,EARRING,750,2.541,2.237,0.078,1.678,1,DES4116,,5010,MAIN_STORE,15,2025-11-24 11:50:05.292267,Customer_23,Customer,Net 30,+918449606729,2–5 GM,GOLD EARRING,MAIN_STORE
260,V10259,2025-09-06,SALE,18,LBL00173,1,20.216,20.021,0.0,18.339,916,MAIN_STORE,106996.95,5355.88,2025-09-06,H434652,BRACELET LBL00173,BRACELET,916,19.598,19.191,0.025,17.579,1,DES8227,,5003,MAIN_STORE,20,2025-11-24 11:50:05.332246,Customer_18,Customer,Net 15,+919896923497,15–30 GM,GOLD BRACELET,MAIN_STORE
261,V10260,2025-09-06,SALE,50,LBL00131,1,10.429,10.172,0.0,5.951,585,MAIN_STORE,35152.7,5527.47,2025-09-06,H414870,NECKLACE LBL00131,NECKLACE,585,10.552,10.148,0.0,5.936,1,DES9301,,5017,MAIN_STORE,11,2025-11-24 11:50:05.220335,Customer_50,Customer,Net 0,+917594458674,10–20 GM,GOLD NECKLACE,MAIN_STORE
262,V10261,2025-09-06,SALE,89,LBL00138,1,7.49,6.938,0.0,6.355,916,MAIN_STORE,36635.36,5575.09,2025-09-06,H604884,PENDANT LBL00138,PENDANT,916,7.459,6.938,0.004,6.355,1,DES3545,,5014,MAIN_STORE,10,2025-11-24 11:50:05.238528,Customer_89,Customer,Net 30,+918714513575,0–10 GM,GOLD NECKLACE,MAIN_STORE
263,V10262,2025-09-06,SALE,108,LBL00081,1,19.199,18.923,0.0,17.333,916,MAIN_STORE,109368.98,5905.57,2025-09-06,H741804,NECKLACE LBL00081,NECKLACE,916,21.01,20.753,0.014,19.01,1,DES3619,,5012,MAIN_STORE,12,2025-11-24 11:50:05.091036,Customer_108,Customer,Net 15,+918479723230,20–40 GM,GOLD NECKLACE,MAIN_STORE
264,V10263,2025-09-06,SALE,105,LBL00050,1,20.215,19.978,0.051,18.3,916,MAIN_STORE,111891.08,5578.9,2025-09-06,H302647,BANGLE LBL00050,BANGLE,916,22.772,22.451,0.019,20.565,1,DES4707,,5001,MAIN_STORE,20,2025-11-24 11:50:04.999039,Customer_105,Customer,Net 30,+918776321392,15–30 GM,GOLD BRACELET,MAIN_STORE
265,V10264,2025-09-06,SALE,91,LBL00107,1,14.13,13.624,0.008,10.218,750,MAIN_STORE,63368.06,5629.26,2025-09-06,H885734,NECKLACE LBL00107,NECKLACE,750,14.04,13.718,0.01,10.289,1,DES6901,,5001,MAIN_STORE,11,2025-11-24 11:50:05.163016,Customer_91,Customer,Net 15,+919155313861,10–20 GM,GOLD NECKLACE,MAIN_STORE
266,V10265,2025-09-06,SALE,38,LBL00057,1,9.387,9.358,0.0,5.474,585,MAIN_STORE,31183.33,5345.27,2025-09-06,H913920,PENDANT LBL00057,PENDANT,585,9.726,9.45,0.019,5.528,1,DES1685,,5019,MAIN_STORE,10,2025-11-24 11:50:05.016711,Customer_38,Customer,Net 15,+919558781873,0–10 GM,GOLD NECKLACE,MAIN_STORE
267,V10266,2025-09-07,SALE,66,LBL00141,1,16.177,16.1,0.0,9.418,585,MAIN_STORE,59162.06,5613.32,2025-09-07,H975671,EARRING LBL00141,EARRING,585,15.305,15.015,0.015,8.784,1,DES9537,,5009,MAIN_STORE,17,2025-11-24 11:50:05.245098,Customer_66,Customer,Net 0,+918436192596,10+ GM,GOLD EARRING,MAIN_STORE
268,V10267,2025-09-07,SALE,106,LBL00139,1,4.816,4.359,0.132,3.993,916,MAIN_STORE,24810.66,5381.26,2025-09-07,H663051,RING LBL00139,RING,916,5.139,4.79,0.035,4.388,1,DES6490,,5014,MAIN_STORE,8,2025-11-24 11:50:05.240700,Customer_106,Customer,Net 15,+918568812602,5–10 GM,GOLD RINGS,MAIN_STORE
269,V10268,2025-09-07,SALE,107,LBL00189,1,9.076,8.68,0.0,7.951,916,MAIN_STORE,50293.4,5939.51,2025-09-07,H182361,EARRING LBL00189,EARRING,916,9.076,8.68,0.0,7.951,1,DES8629,,5018,MAIN_STORE,16,2025-11-24 11:50:05.372161,Customer_107,Customer,Net 15,+917818147210,5–10 GM,GOLD EARRING,MAIN_STORE
270,V10269,2025-09-07,SALE,111,LBL00090,1,32.041,31.549,0.043,28.899,916,MAIN_STORE,169592.45,5308.93,2025-09-07,H752801,BANGLE LBL00090,BANGLE,916,32.247,31.72,0.062,29.056,1,DES5146,,5000,MAIN_STORE,21,2025-11-24 11:50:05.116952,Customer_111,Customer,Net 0,+918502020490,30+ GM,GOLD BRACELET,MAIN_STORE
271,V10270,2025-09-07,SALE,104,LBL00054,1,6.23,5.785,0.105,5.299,916,MAIN_STORE,34485.14,5733.19,2025-09-07,H285679,RING LBL00054,RING,916,6.23,5.785,0.105,5.299,1,DES8197,,5019,MAIN_STORE,8,2025-11-24 11:50:05.009116,Customer_104,Customer,Net 0,+917483312111,5–10 GM,GOLD RINGS,MAIN_STORE
272,V10271,2025-09-07,SALE,79,LBL00043,1,10.916,10.824,0.0,9.915,916,MAIN_STORE,61944.97,5800.89,2025-09-07,H694587,PENDANT LBL00043,PENDANT,916,11.657,11.354,0.026,10.401,1,DES4783,,5019,MAIN_STORE,11,2025-11-24 11:50:04.981421,Customer_79,Customer,Net 0,+919893241312,10–20 GM,GOLD NECKLACE,MAIN_STORE
273,V10272,2025-09-07,SALE,36,LBL00137,1,45.054,44.692,0.0,26.145,585,MAIN_STORE,157097.72,5728.4,2025-09-07,H935981,BANGLE LBL00137,BANGLE,585,43.667,43.139,0.028,25.236,1,DES1582,,5004,MAIN_STORE,21,2025-11-24 11:50:05.235941,Customer_36,Customer,Net 15,+918705490992,30+ GM,GOLD BRACELET,MAIN_STORE
274,V10273,2025-09-07,SALE,110,LBL00069,1,9.006,8.692,0.245,6.519,750,MAIN_STORE,41665.03,5321.95,2025-09-07,H408721,EARRING LBL00069,EARRING,750,9.006,8.692,0.091,6.519,1,DES1893,,5016,MAIN_STORE,16,2025-11-24 11:50:05.051106,Customer_110,Customer,Net 0,+918309186996,5–10 GM,GOLD EARRING,MAIN_STORE
275,V10274,2025-09-07,SALE,118,LBL00106,1,9.756,9.711,0.017,8.895,916,MAIN_STORE,52579.2,5315.73,2025-09-07,H793029,EARRING LBL00106,EARRING,916,10.05,9.902,0.012,9.07,1,DES3906,,5014,MAIN_STORE,17,2025-11-24 11:50:05.160622,Customer_118,Customer,Net 0,+917234238999,10+ GM,GOLD EARRING,MAIN_STORE
276,V10275,2025-09-07,SALE,19,LBL00064,1,6.432,6.002,0.0,4.502,750,MAIN_STORE,27471.6,5708.51,2025-09-07,H870881,CHAIN LBL00064,CHAIN,750,6.357,5.986,0.017,4.49,1,DES1643,,5017,MAIN_STORE,2,2025-11-24 11:50:05.034508,Customer_19,Customer,Net 15,+919857194152,5–10 GM,GOLD CHAINS,MAIN_STORE
277,V10276,2025-09-08,SALE,54,LBL00161,1,9.798,9.567,0.0,7.175,750,MAIN_STORE,43235.66,5854.29,2025-09-08,H913205,RING LBL00161,RING,750,9.71,9.328,0.048,6.996,1,DES6363,,5004,MAIN_STORE,8,2025-11-24 11:50:05.297196,Customer_54,Customer,Net 15,+917394729488,5–10 GM,GOLD RINGS,MAIN_STORE
278,V10277,2025-09-08,SALE,96,LBL00132,1,10.555,10.381,0.009,7.786,750,MAIN_STORE,46927.36,5573.95,2025-09-08,H439658,EARRING LBL00132,EARRING,750,10.555,10.381,0.011,7.786,1,DES1100,,5003,MAIN_STORE,17,2025-11-24 11:50:05.222684,Customer_96,Customer,Net 15,+919801385697,10+ GM,GOLD EARRING,MAIN_STORE
279,V10278,2025-09-08,SALE,100,LBL00223,1,35.805,35.295,0.0,32.33,916,MAIN_STORE,195034.96,5552.79,2025-09-08,H657062,BRACELET LBL00223,BRACELET,916,38.58,38.08,0.076,34.881,1,DES5775,,5012,MAIN_STORE,21,2025-11-24 11:50:05.456504,Customer_100,Customer,Net 0,+918040735415,30+ GM,GOLD BRACELET,MAIN_STORE
280,V10279,2025-09-08,SALE,109,LBL00092,1,11.102,11.055,0.04,10.126,916,MAIN_STORE,66658.32,5917.21,2025-09-08,H669902,EARRING LBL00092,EARRING,916,11.102,10.966,0.016,10.045,1,DES1094,,5019,MAIN_STORE,17,2025-11-24 11:50:05.123491,Customer_109,Customer,Net 30,+919814963909,10+ GM,GOLD EARRING,MAIN_STORE
281,V10280,2025-09-08,SALE,35,LBL00127,1,9.796,9.596,0.007,8.79,916,MAIN_STORE,53461.95,5638.22,2025-09-08,H147702,BRACELET LBL00127,BRACELET,916,9.618,9.395,0.017,8.606,1,DES6468,,5011,MAIN_STORE,19,2025-11-24 11:50:05.210039,Customer_35,Customer,Net 15,+918943058119,5–15 GM,GOLD BRACELET,MAIN_STORE
282,V10281,2025-09-08,SALE,101,LBL00125,1,32.428,32.215,0.229,29.509,916,MAIN_STORE,171407.4,5257.85,2025-09-08,H587467,BRACELET LBL00125,BRACELET,916,32.428,32.215,0.229,29.509,1,DES2932,,5006,MAIN_STORE,21,2025-11-24 11:50:05.205442,Customer_101,Customer,Net 0,+918143565474,30+ GM,GOLD BRACELET,MAIN_STORE
283,V10282,2025-09-09,SALE,16,LBL00005,1,5.959,5.401,0.0,4.051,750,MAIN_STORE,23619.79,5225.48,2025-09-09,H384459,PENDANT LBL00005,PENDANT,750,5.684,5.296,0.086,3.972,1,DES1869,,5014,MAIN_STORE,10,2025-11-24 11:50:04.890007,Customer_16,Customer,Net 15,+917453179940,0–10 GM,GOLD NECKLACE,MAIN_STORE
284,V10283,2025-09-09,SALE,89,LBL00052,1,7.484,6.937,0.091,6.354,916,MAIN_STORE,42539.17,5850.21,2025-09-09,H533108,PENDANT LBL00052,PENDANT,916,7.851,7.414,0.046,6.791,1,DES4646,,5006,MAIN_STORE,10,2025-11-24 11:50:05.003820,Customer_89,Customer,Net 30,+918714513575,0–10 GM,GOLD NECKLACE,MAIN_STORE
285,V10284,2025-09-09,SALE,84,LBL00024,1,28.25,28.027,0.0,25.673,916,MAIN_STORE,156241.46,5871.22,2025-09-09,H458388,BRACELET LBL00024,BRACELET,916,25.175,24.997,0.05,22.897,1,DES7436,,5004,MAIN_STORE,20,2025-11-24 11:50:04.937538,Customer_84,Customer,Net 15,+918244608630,15–30 GM,GOLD BRACELET,MAIN_STORE
286,V10285,2025-09-09,SALE,81,LBL00102,1,27.456,27.266,0.227,24.976,916,MAIN_STORE,145593.08,5531.9,2025-09-09,H978721,BANGLE LBL00102,BANGLE,916,30.884,30.814,0.057,28.226,1,DES5889,,5010,MAIN_STORE,21,2025-11-24 11:50:05.150463,Customer_81,Customer,Net 15,+919556073288,30+ GM,GOLD BRACELET,MAIN_STORE
287,V10286,2025-09-09,SALE,1,LBL00025,1,14.827,14.691,0.0,13.457,916,MAIN_STORE,78868.16,5386.73,2025-09-09,H192059,EARRING LBL00025,EARRING,916,15.29,14.996,0.023,13.736,1,DES7262,,5016,MAIN_STORE,17,2025-11-24 11:50:04.940041,Customer_1,Customer,Net 30,+918786505393,10+ GM,GOLD EARRING,MAIN_STORE
288,V10287,2025-09-09,SALE,2,LBL00003,1,4.982,4.562,0.0,4.179,916,MAIN_STORE,23864.35,5526.95,2025-09-09,H367865,CHAIN LBL00003,CHAIN,916,4.863,4.577,0.034,4.193,1,DES3790,,5001,MAIN_STORE,1,2025-11-24 11:50:04.884677,Customer_2,Customer,Net 15,+917250396691,0–5 GM,GOLD CHAINS,MAIN_STORE
289,V10288,2025-09-09,SALE,30,LBL00019,1,9.54,9.304,0.242,8.522,916,MAIN_STORE,51349.19,5298.79,2025-09-09,H755602,PENDANT LBL00019,PENDANT,916,9.54,9.263,0.084,8.485,1,DES5953,,5007,MAIN_STORE,10,2025-11-24 11:50:04.925601,Customer_30,Customer,Net 15,+918389211119,0–10 GM,GOLD NECKLACE,MAIN_STORE
290,V10289,2025-09-09,SALE,18,LBL00077,1,32.168,31.932,0.0,29.25,916,MAIN_STORE,171474.92,5709.15,2025-09-09,H825318,BRACELET LBL00077,BRACELET,916,32.413,32.33,0.022,29.614,1,DES3686,,5003,MAIN_STORE,21,2025-11-24 11:50:05.078353,Customer_18,Customer,Net 15,+919896923497,30+ GM,GOLD BRACELET,MAIN_STORE
291,V10290,2025-09-09,SALE,2,LBL00145,1,14.148,13.778,0.0,12.621,916,MAIN_STORE,78464.58,5741.54,2025-09-09,H169429,EARRING LBL00145,EARRING,916,14.148,13.778,0.017,12.621,1,DES3446,,5008,MAIN_STORE,17,2025-11-24 11:50:05.254474,Customer_2,Customer,Net 15,+917250396691,10+ GM,GOLD EARRING,MAIN_STORE
292,V10291,2025-09-10,SALE,53,LBL00236,1,7.754,7.381,0.043,6.761,916,MAIN_STORE,37464.29,5286.98,2025-09-10,H500099,RING LBL00236,RING,916,7.754,7.381,0.087,6.761,1,DES8130,,5017,MAIN_STORE,8,2025-11-24 11:50:05.486881,Customer_53,Customer,Net 0,+918100558894,5–10 GM,GOLD RINGS,MAIN_STORE
293,V10292,2025-09-10,SALE,16,LBL00193,1,9.063,8.705,0.018,7.974,916,MAIN_STORE,48754.11,5532.01,2025-09-10,H342948,EARRING LBL00193,EARRING,916,8.676,8.236,0.016,7.544,1,DES4666,,5004,MAIN_STORE,16,2025-11-24 11:50:05.381151,Customer_16,Customer,Net 15,+917453179940,5–10 GM,GOLD EARRING,MAIN_STORE
294,V10293,2025-09-10,SALE,36,LBL00064,1,6.577,6.187,0.0,4.64,750,MAIN_STORE,28353.3,5654.01,2025-09-10,H870881,CHAIN LBL00064,CHAIN,750,6.357,5.986,0.017,4.49,1,DES1643,,5017,MAIN_STORE,2,2025-11-24 11:50:05.034508,Customer_36,Customer,Net 15,+918705490992,5–10 GM,GOLD CHAINS,MAIN_STORE
295,V10294,2025-09-10,SALE,89,LBL00200,1,20.769,20.743,0.263,19.001,916,MAIN_STORE,114252.69,5371.89,2025-09-10,H395968,CHAIN LBL00200,CHAIN,916,20.769,20.743,0.263,19.001,1,DES6711,,5019,MAIN_STORE,4,2025-11-24 11:50:05.398880,Customer_89,Customer,Net 30,+918714513575,20–50 GM,GOLD CHAINS,MAIN_STORE
296,V10295,2025-09-11,SALE,51,LBL00192,1,5.634,5.45,0.0,4.992,916,MAIN_STORE,30186.83,5792.55,2025-09-11,H817727,RING LBL00192,RING,916,5.634,5.45,0.008,4.992,1,DES8625,,5015,MAIN_STORE,8,2025-11-24 11:50:05.378425,Customer_51,Customer,Net 15,+918576609019,5–10 GM,GOLD RINGS,MAIN_STORE
